iter	Logloss
0	0.658123619
1	0.6282971955
2	0.6025939978
3	0.5808788443
4	0.5626204
5	0.5471534576
6	0.5336467556
7	0.5218355841
8	0.5119495162
9	0.5036372511
10	0.4966947285
11	0.490071533
12	0.4846878235
13	0.4801858322
14	0.4766426484
15	0.4734836753
16	0.4702351745
17	0.4674640096
18	0.4648886453
19	0.4630124506
20	0.4613756671
21	0.4597867034
22	0.4584269703
23	0.4571563611
24	0.4561089192
25	0.4549980806
26	0.4541279381
27	0.4536580542
28	0.4530084789
29	0.4524974196
30	0.4520080982
31	0.4514455726
32	0.450954269
33	0.4505897895
34	0.4502931609
35	0.4498944378
36	0.4495358807
37	0.4492262387
38	0.4490042459
39	0.4487464373
40	0.4484813173
41	0.4482637786
42	0.4480998476
43	0.4479273021
44	0.4477192956
45	0.4475289951
46	0.447325045
47	0.4472073675
48	0.4470557402
49	0.4469294422
50	0.4468471646
51	0.4467104902
52	0.4465723963
53	0.4464601824
54	0.4464093463
55	0.446302755
56	0.4462131295
57	0.4461187808
58	0.4460515418
59	0.4459724151
60	0.4458776381
61	0.4457661094
62	0.4456940982
63	0.4456270183
64	0.4455510608
65	0.4454531574
66	0.4453915716
67	0.4452860204
68	0.4452274815
69	0.4451574281
70	0.4451049401
71	0.4450443699
72	0.4449942619
73	0.4449178761
74	0.4448372811
75	0.4447719143
76	0.4447148498
77	0.444625983
78	0.4445776553
79	0.4445419006
80	0.4444834779
81	0.4444433792
82	0.4443886091
83	0.4443218289
84	0.44428296
85	0.4442184436
86	0.4441636918
87	0.4441184294
88	0.4440730324
89	0.4440185926
90	0.4439862457
91	0.4439392518
92	0.4438864212
93	0.4438295464
94	0.4437996223
95	0.4437654399
96	0.4436975218
97	0.4436359054
98	0.4435826954
99	0.4435198309
100	0.4434688112
101	0.4434023554
102	0.4433764937
103	0.4433171288
104	0.4432761247
105	0.4432040584
106	0.4431559999
107	0.4431093181
108	0.4430567322
109	0.4430062019
110	0.4429467698
111	0.4429145697
112	0.442874783
113	0.4428030165
114	0.4427582497
115	0.4427051743
116	0.4426522519
117	0.4425833915
118	0.4425534858
119	0.442530359
120	0.4424943412
121	0.4424416206
122	0.442408717
123	0.4423609093
124	0.4423226767
125	0.4422895467
126	0.4422232499
127	0.4421705599
128	0.4421017057
129	0.44204737
130	0.4419819909
131	0.4419467807
132	0.4419131306
133	0.4418533986
134	0.4417930487
135	0.4417561315
136	0.4416970358
137	0.4416333943
138	0.4415592356
139	0.4415099168
140	0.4414571289
141	0.4414262137
142	0.4413589747
143	0.4413065784
144	0.4412537478
