iter	Logloss
787	0.5980230297
788	0.5979491906
789	0.5979003091
790	0.5978288704
791	0.5977851994
792	0.5977343691
793	0.5976461972
794	0.5975688961
795	0.5975499752
796	0.5974974751
797	0.5974449391
798	0.5973808272
799	0.5973298508
800	0.5972757894
801	0.5972027268
802	0.5971442517
803	0.5970825457
804	0.5969965896
805	0.5969424313
806	0.5968918335
807	0.5968420936
808	0.5967877999
809	0.5967147407
810	0.5966510382
811	0.5965836725
812	0.5965551819
813	0.5964977931
814	0.5964267438
815	0.5963650499
816	0.5962915881
817	0.5962264887
818	0.5961768987
819	0.5961180419
820	0.5960688618
821	0.5959857325
822	0.5959180952
823	0.5958476653
824	0.5957951466
825	0.5957366541
826	0.5956943288
827	0.5956261157
828	0.5955593266
829	0.5955015643
830	0.5954244218
831	0.5953576802
832	0.5952916037
833	0.5952411871
834	0.595197816
835	0.5951330401
836	0.5950716622
837	0.595027675
838	0.5949702955
839	0.5948988212
840	0.5948356102
841	0.594792414
842	0.5947263804
843	0.5946613317
844	0.594594279
845	0.5945543947
846	0.5945110463
847	0.5944505415
848	0.5943857647
849	0.5943201159
850	0.5942807731
851	0.5942445697
852	0.5942071597
853	0.5941457177
854	0.5940912775
855	0.5940402216
856	0.5939772171
857	0.5939270321
858	0.5938864866
859	0.5938248406
860	0.5937654593
861	0.5937038823
862	0.5936354862
863	0.5935994929
864	0.5935482118
865	0.5934975773
866	0.5934322364
867	0.5933843462
868	0.593325422
869	0.5932787735
870	0.5932492755
871	0.5932015336
872	0.5931348023
873	0.5930622002
874	0.593018362
875	0.5929783749
876	0.592949818
877	0.5928947728
878	0.5928108638
879	0.5927496115
880	0.5927205634
881	0.592653278
882	0.5926298462
883	0.5925624601
884	0.5925243356
885	0.5924498203
886	0.592375656
887	0.5923107249
888	0.5922622722
889	0.5922244745
890	0.5921829983
891	0.5921204368
892	0.5920462621
893	0.5919699404
894	0.5919304658
895	0.5918703629
896	0.5918165314
897	0.5917335701
898	0.5916870241
899	0.5916291087
900	0.5915668368
901	0.5915353713
902	0.5914683197
903	0.5914298037
904	0.591377651
905	0.5913300507
906	0.591267778
907	0.5911833944
908	0.5911213423
909	0.5910888227
910	0.5910372118
911	0.5909822655
912	0.5909187305
913	0.5908789387
914	0.5908468098
915	0.5908051037
916	0.5907609746
917	0.5907162065
918	0.5906204291
919	0.5905486475
920	0.5904911893
921	0.5903991623
922	0.5903232106
923	0.5902689346
924	0.5902064834
925	0.5901659867
926	0.59012625
927	0.5900933627
928	0.5900424251
929	0.5899940551
930	0.5899396629
931	0.5898725972
932	0.5898194344
933	0.589749601
934	0.5896861321
935	0.5896293802
936	0.5895846402
937	0.5895079324
938	0.5894654043
939	0.5894359706
940	0.5893899422
941	0.5893500404
942	0.5892928423
943	0.589264254
944	0.5891975695
945	0.5891420313
946	0.589119444
947	0.5890590828
948	0.5889912238
949	0.5889621497
950	0.5889538979
951	0.5888690846
952	0.5888093363
953	0.5887741211
954	0.5887462861
955	0.5887264922
956	0.5886918107
957	0.5886328097
958	0.5885605625
959	0.5885007365
960	0.5884545432
961	0.5883739645
962	0.5883315245
963	0.5882955692
964	0.5882500602
965	0.5882039802
966	0.5881683555
967	0.5880997529
968	0.5880529499
969	0.5879971352
970	0.5879550644
971	0.5879002919
972	0.5878443524
973	0.5878168478
974	0.5878089587
975	0.587746572
976	0.5876877391
977	0.5876479246
978	0.5875984716
979	0.5875606914
980	0.5875205162
981	0.5874777441
982	0.5874500736
983	0.5873849845
984	0.5873141018
985	0.5872584893
986	0.587209093
987	0.5871532681
988	0.587101173
989	0.5870726861
990	0.5870157312
991	0.5869464606
992	0.5868857595
993	0.5868185284
994	0.5867690657
995	0.5867101753
996	0.5866639164
997	0.5866167674
998	0.5865484827
999	0.5864960429
