iter	Logloss
0	0.6350915814
1	0.5842534638
2	0.5360483667
3	0.4980809049
4	0.4608358887
5	0.4300302861
6	0.4050636854
7	0.3802447338
8	0.3571051194
9	0.337987519
10	0.3215740771
11	0.305349268
12	0.2924319154
13	0.2802158113
14	0.2701562928
15	0.2603571237
16	0.2524573812
17	0.2446216438
18	0.2376044019
19	0.2311889852
20	0.2254973326
21	0.2204681523
22	0.215849921
23	0.2117095075
24	0.2080657881
25	0.2046170014
26	0.2010500092
27	0.1979998963
28	0.1951435573
29	0.1926389226
30	0.1902670051
31	0.1880517374
32	0.1858519234
33	0.183804342
34	0.1820380746
35	0.180111199
36	0.1784951365
37	0.177030589
38	0.1754560693
39	0.1742367874
40	0.1731009814
41	0.1716395672
42	0.1705223556
43	0.1691879618
44	0.1682869501
45	0.1674495143
46	0.1661127643
47	0.1651907559
48	0.1645001304
49	0.1638382561
50	0.1629856437
51	0.1625094061
52	0.1617112519
53	0.1609265108
54	0.1600289159
55	0.1594020734
56	0.1587197541
57	0.1579605148
58	0.1576539106
59	0.1571076965
60	0.1566696419
61	0.1561009455
62	0.1555170165
63	0.1549577871
64	0.1547569469
65	0.1540795245
66	0.1535560188
67	0.1533952832
68	0.1531121144
69	0.1529206317
70	0.1523849548
71	0.1521672422
72	0.1519305667
73	0.1515609425
74	0.1510784042
75	0.1508009431
76	0.1503501973
77	0.1498103602
78	0.1495928428
79	0.1492785695
80	0.148719708
81	0.1483599623
82	0.1481678221
83	0.1478189507
84	0.1476402869
85	0.1474907883
86	0.1473157109
87	0.1471987375
88	0.1468218255
89	0.1467969851
90	0.1464566037
91	0.1462879188
92	0.1462340606
93	0.1459409474
94	0.1457857479
95	0.1457678482
96	0.145643115
97	0.145540643
98	0.1452818833
99	0.1449479935
100	0.144932982
101	0.1448432161
102	0.144769215
103	0.1444658211
104	0.1443684821
105	0.1443481005
106	0.1441346139
107	0.143998383
108	0.1437534915
109	0.1435453497
110	0.1434602723
111	0.143305167
112	0.143109595
113	0.1429988667
114	0.1429806364
115	0.142506054
116	0.1423773133
117	0.1423583133
118	0.1422985134
119	0.1422318429
120	0.1419586588
121	0.1418601401
122	0.1418441078
123	0.1417319801
124	0.1417058936
125	0.1415940494
126	0.1415271739
127	0.1414046641
128	0.141368534
129	0.1412273428
130	0.1411041242
131	0.1409876492
132	0.1409665617
133	0.1409378875
134	0.1408257054
135	0.1407688649
136	0.1407515924
137	0.14054547
138	0.1405281503
139	0.1404544247
140	0.1403989825
141	0.1403658645
142	0.1403312347
143	0.1403120473
144	0.1402894545
145	0.1401739035
146	0.1401558309
147	0.1401383543
148	0.1401190727
149	0.1401003241
150	0.1400302641
151	0.1399289986
152	0.139914316
153	0.1398816092
154	0.1398614788
155	0.1396726467
156	0.1396245828
157	0.1395951731
158	0.1395492428
159	0.1395274216
160	0.1395106356
161	0.1393549848
162	0.1393357336
163	0.1393051455
164	0.1392808032
165	0.1391083782
166	0.1389222341
167	0.1388993716
168	0.1384731128
169	0.1380924558
170	0.1380723569
171	0.1379888523
172	0.1379012538
173	0.1378301219
174	0.1378152054
175	0.1377975237
176	0.1377832362
177	0.1377692141
178	0.1377585524
179	0.1377318591
180	0.137709029
181	0.1376476642
182	0.1374782318
183	0.1374535957
184	0.1374336402
185	0.1373498063
186	0.1373331618
187	0.1370617784
188	0.1370410198
189	0.1368594867
190	0.1368286951
191	0.1368119721
192	0.1367348283
193	0.136715732
194	0.1367022752
195	0.1365506964
196	0.1359464402
197	0.1359314288
198	0.1359139993
199	0.1358087628
200	0.1357205606
201	0.1357078437
202	0.1356275731
203	0.1356118708
204	0.1355980056
205	0.1355278629
206	0.1355123333
207	0.1354989392
208	0.1354837079
209	0.1353417581
210	0.1353318027
211	0.1352731076
212	0.1352531341
213	0.1352368508
214	0.1352238807
215	0.1352076287
216	0.1351891924
217	0.1351770404
218	0.1351608042
219	0.1351387584
220	0.1351115315
221	0.1350151962
222	0.1350058533
223	0.1349915643
224	0.1349679165
225	0.1349561712
226	0.1349379692
227	0.134894979
228	0.1348174388
229	0.1348063038
230	0.1347895337
231	0.1346897608
232	0.1346791461
233	0.13466839
234	0.134656566
235	0.1346439257
236	0.1345189218
237	0.1345106145
238	0.1344978014
239	0.1344633984
240	0.134449581
241	0.1344373088
242	0.1339784096
243	0.1339624778
244	0.1339435565
245	0.1337897515
246	0.1337798285
247	0.1337717261
248	0.1337631055
249	0.1337453924
250	0.1334006466
251	0.1333674056
252	0.1333426036
253	0.1332068242
254	0.133193274
255	0.1331426986
256	0.1330952155
257	0.133082638
258	0.1330577812
259	0.133045125
260	0.1330001308
261	0.1328362451
262	0.1328228029
263	0.1328099113
264	0.1327963287
265	0.1327843447
266	0.1326394267
267	0.1326336649
268	0.1326250443
269	0.1326131269
270	0.1323615337
271	0.1323507462
272	0.1323345256
273	0.1323208027
274	0.1318640381
275	0.1317801081
276	0.1317697767
277	0.1317599629
278	0.1316647375
279	0.1316509666
280	0.1315524988
281	0.1315420497
282	0.1312502065
283	0.1312271561
284	0.1312124744
285	0.1310819828
286	0.1310698057
287	0.1310556971
288	0.1310449411
289	0.1305794232
290	0.1305641843
291	0.1305541354
292	0.1305424687
293	0.1305300639
294	0.1304543864
295	0.1304437873
296	0.1304326387
297	0.1304225186
298	0.1303541826
299	0.1302969317
300	0.1302520237
301	0.1302416015
302	0.1302293693
303	0.1302224446
304	0.1297978691
305	0.1297512095
306	0.12973262
307	0.1295993341
308	0.1295890098
309	0.1294076168
310	0.1293628415
311	0.1293537646
312	0.1293126343
313	0.1293013187
314	0.1288162122
315	0.1288073325
316	0.1287543235
317	0.1287417537
318	0.1286922842
319	0.1286835066
320	0.1285825011
321	0.1284576359
322	0.1284453331
323	0.1281964845
324	0.1281856187
325	0.1281268102
326	0.1280508912
327	0.1280390203
328	0.1279537884
329	0.1275891429
330	0.1275326066
331	0.127420099
332	0.1274111801
333	0.1274042297
334	0.1273915824
335	0.1273438541
336	0.1273312529
337	0.1273220513
338	0.1273143965
339	0.1273064747
340	0.1270047553
341	0.1269395669
342	0.1269316294
343	0.1268722441
344	0.1268612917
345	0.1267292041
346	0.1266195001
347	0.1266087832
348	0.1266001627
349	0.1265297298
350	0.1265194545
351	0.1262456873
352	0.1262349862
353	0.1259722688
354	0.1259110139
355	0.1258995983
356	0.1258889135
357	0.1258800339
358	0.1258736745
359	0.1258496577
360	0.1258402206
361	0.1258300533
362	0.1258176014
363	0.1258061937
364	0.12579795
365	0.125786346
366	0.1257590246
367	0.125749085
368	0.1252801277
369	0.1251732023
370	0.1251623284
371	0.1251513367
372	0.1251369298
373	0.1251256712
374	0.1250637568
375	0.1250540999
376	0.1250436107
377	0.1250228205
378	0.1244269448
379	0.1244178296
380	0.1244083278
381	0.1243221773
382	0.1243128658
383	0.1243041668
384	0.1242934107
385	0.1242731468
386	0.1242628069
387	0.124253723
388	0.1242437913
389	0.1242343385
390	0.1242252076
391	0.1242171451
392	0.1242020787
393	0.1241930392
394	0.1241828248
395	0.124174479
396	0.1241667542
397	0.1241573249
398	0.1241469221
399	0.1241379404
400	0.1241279223
401	0.1240682778
402	0.1240096146
403	0.1239998006
404	0.1239900966
405	0.1239807223
406	0.1239724079
407	0.1239605476
408	0.1239517778
409	0.1239428197
410	0.1239332805
411	0.1235483142
412	0.1235390341
413	0.123531427
414	0.1235224924
415	0.1235130239
416	0.1235035161
417	0.1233488634
418	0.1233410044
419	0.1233319206
420	0.1233233314
421	0.1233146715
422	0.1233055406
423	0.1232978386
424	0.1232889589
425	0.1231985054
426	0.1229601206
427	0.1229524814
428	0.1229436488
429	0.1229348241
430	0.1229275539
431	0.122920323
432	0.122911711
433	0.1229032631
434	0.122894988
435	0.1228864773
436	0.1228779902
437	0.1228695973
438	0.1227229999
439	0.1227144971
440	0.1225982289
441	0.1225899302
442	0.1225821654
443	0.1225740473
444	0.1225659455
445	0.1225578588
446	0.1225497015
447	0.1225417325
448	0.1225338656
449	0.1224312428
450	0.1223208008
451	0.1223128947
452	0.1223050984
453	0.1222972787
454	0.1220432308
455	0.1220354503
456	0.1220277954
457	0.1217772953
458	0.1217698131
459	0.1216104576
460	0.1215010278
461	0.1213973764
462	0.1212737672
463	0.1212661201
464	0.1211918635
465	0.1211844677
466	0.1211770091
467	0.1211694092
468	0.121161872
469	0.1211545469
470	0.1210516728
471	0.1210443869
472	0.1210370153
473	0.1209400767
474	0.1206947269
475	0.1206873076
476	0.1206802887
477	0.1206731677
478	0.1206661016
479	0.1206592554
480	0.1206523464
481	0.1205742192
482	0.1205671296
483	0.1205603462
484	0.120420281
485	0.1204134426
486	0.1204065885
487	0.120290493
488	0.1202838038
489	0.1201852321
490	0.1201785272
491	0.1201717831
492	0.1201653687
493	0.1200823667
494	0.1200757874
495	0.120069216
496	0.1199366022
497	0.1199300543
498	0.1199235222
499	0.1198175704
500	0.1198110539
501	0.1198046709
502	0.119709279
503	0.1196197127
504	0.1196132747
505	0.119606978
506	0.1196006657
507	0.1195944005
508	0.1195881667
509	0.1195820905
510	0.1194918411
511	0.1194855837
512	0.1194793185
513	0.1194732103
514	0.1193868629
515	0.1192883767
516	0.1191803836
517	0.1190979304
518	0.1190918144
519	0.119085769
520	0.1190068645
521	0.1189315409
522	0.118925574
523	0.118919827
524	0.1189139151
525	0.1189079168
526	0.1189019577
527	0.118895928
528	0.1188891682
529	0.1188833191
530	0.1188111824
531	0.1188053175
532	0.1187994606
533	0.1187935879
534	0.1187878094
535	0.1187820938
536	0.118776386
537	0.1187707102
538	0.1187653244
539	0.1186630548
540	0.1186573784
541	0.1186312183
542	0.1186255576
543	0.118619999
544	0.1186144246
545	0.1186028834
546	0.1185973954
547	0.1185285641
548	0.1185230918
549	0.1185176117
550	0.1185121395
551	0.1184598975
552	0.1183940653
553	0.1180166753
554	0.1180112501
555	0.1180057622
556	0.1179831516
557	0.1177125918
558	0.1177071431
559	0.1177017886
560	0.117696442
561	0.1176913545
562	0.1176860791
563	0.1176807875
564	0.1176755586
565	0.1175601068
566	0.1174970068
567	0.1174917623
568	0.117486502
569	0.1172919506
570	0.1172868002
571	0.1172815406
572	0.1172764374
573	0.1172713185
574	0.1172662073
575	0.1171650997
576	0.1171591721
577	0.1169748508
578	0.1169698025
579	0.1169099843
580	0.1168457704
581	0.1168407857
582	0.1168357766
583	0.1168310816
584	0.116826104
585	0.1168204512
586	0.1168155363
587	0.1168107
588	0.1164688601
589	0.1163895622
590	0.1162820558
591	0.116277196
592	0.1162198509
593	0.1162150067
594	0.1161601427
595	0.1161553142
596	0.1161504864
597	0.1161457286
598	0.1161402564
599	0.1161354515
600	0.1160476523
601	0.1158129491
602	0.1158081678
603	0.1158034335
604	0.1157987785
605	0.1156186496
606	0.115614041
607	0.1156094088
608	0.115604761
609	0.115109453
610	0.1150400878
611	0.1149801832
612	0.1149755988
613	0.1149709352
614	0.1149656592
615	0.1149611056
616	0.1149559003
617	0.114865863
618	0.1148614192
619	0.1148104186
620	0.1148058728
621	0.1148014133
622	0.1147970638
623	0.1147071197
624	0.1147027702
625	0.1146311671
626	0.1146268489
627	0.1145855202
628	0.1145384681
629	0.1145002799
630	0.1144959932
631	0.1144916515
632	0.1140272544
633	0.1139676336
634	0.1139626795
635	0.1139117488
636	0.1139074385
637	0.1139031832
638	0.113898975
639	0.1138948453
640	0.1138907784
641	0.1138860756
642	0.1137628214
643	0.1137586603
644	0.1137539967
645	0.1136859967
646	0.1136432391
647	0.113639133
648	0.1134812054
649	0.1134161816
650	0.113412201
651	0.113408197
652	0.1134041772
653	0.1133215748
654	0.1130841471
655	0.1130801273
656	0.1130756757
657	0.1130377327
658	0.11303387
659	0.113029968
660	0.1130260581
661	0.1129896226
662	0.1128317362
663	0.1128278735
664	0.1128234926
665	0.1128196926
666	0.1128158612
667	0.1126867561
668	0.1126518753
669	0.1126183999
670	0.112614545
671	0.1123944298
672	0.1123906927
673	0.1123864609
674	0.1123827473
675	0.1123527511
676	0.1123490774
677	0.1121963799
678	0.112192682
679	0.1121890554
680	0.1121854439
681	0.1121820208
682	0.1121509409
683	0.1120875197
684	0.1120839552
685	0.1120803673
686	0.1116945347
687	0.1111256401
688	0.1109518618
689	0.1109482345
690	0.110772305
691	0.110696495
692	0.110692326
693	0.1106272947
694	0.1105877796
695	0.1105842545
696	0.1102233037
697	0.1102197628
698	0.1098150584
699	0.1093401097
700	0.1091773388
701	0.1090612677
702	0.1089997614
703	0.108621751
704	0.108618006
705	0.1085413235
706	0.1085377042
707	0.1080939253
708	0.1080903295
709	0.1079247165
710	0.1075761229
711	0.1075725428
712	0.1074387742
713	0.1073559684
714	0.107352287
715	0.1073482907
716	0.1069332544
717	0.1069297764
718	0.1068025164
719	0.1067989756
720	0.1067148422
721	0.106455919
722	0.1061101377
723	0.1060620885
724	0.1058961289
725	0.1058369317
726	0.1058329512
727	0.1058290806
728	0.1056153112
729	0.1056118724
730	0.1055848682
731	0.1055814372
732	0.1055781241
733	0.1055743398
734	0.1054462006
735	0.1054425499
736	0.1052861542
737	0.105282472
738	0.1051490094
739	0.1051457591
740	0.1051426343
741	0.1050928814
742	0.1050421008
743	0.1050389682
744	0.1049709612
745	0.1049678443
746	0.1048774702
747	0.104677369
748	0.1046742443
749	0.1046711274
750	0.1046676729
751	0.104664611
752	0.1045474718
753	0.1045444727
754	0.1045414422
755	0.1045380355
756	0.1045351698
757	0.1045322257
758	0.1045294699
759	0.1040491
760	0.103730223
761	0.1037044514
762	0.1035882145
763	0.1035120508
764	0.1034593851
765	0.1034030058
766	0.103330186
767	0.1033041072
768	0.1032064629
769	0.1032034874
770	0.1032002605
771	0.1030753002
772	0.1030724424
773	0.1030035168
774	0.1029625728
775	0.1029377581
776	0.1029350888
