iter	Logloss
0	0.5784024423
1	0.4846252115
2	0.4140820582
3	0.3526903276
4	0.3086980309
5	0.2711160055
6	0.2409799206
7	0.2158967932
8	0.1951946861
9	0.1783016682
10	0.1644942796
11	0.1528885564
12	0.1431326186
13	0.1344855384
14	0.1271667891
15	0.1207614346
16	0.1160007117
17	0.1111643186
18	0.1076912376
19	0.1047662979
20	0.1014227518
21	0.09994520845
22	0.09722108154
23	0.09592179941
24	0.09464166281
25	0.09303330497
26	0.09159466078
27	0.08967626563
28	0.08813057037
29	0.08720078543
30	0.08620550944
31	0.08474902286
32	0.08386226187
33	0.08297960087
34	0.08220128226
35	0.08135847216
36	0.08060153689
37	0.07987158791
38	0.07913154445
39	0.07800770394
40	0.07725994559
41	0.07629855375
42	0.07564639336
43	0.07501030492
44	0.07415558438
45	0.07334264701
46	0.07281155014
47	0.07222103628
48	0.07164512134
49	0.07107163161
50	0.0705364656
51	0.07008468363
52	0.06932101794
53	0.06879245144
54	0.06833138681
55	0.0678730321
56	0.06742488929
57	0.0669434542
58	0.06653159447
59	0.06593743129
60	0.06553540332
61	0.06510172054
62	0.06475315903
63	0.06437005881
64	0.06401866409
65	0.06361523219
66	0.06321666397
67	0.06284672707
68	0.06245987212
69	0.0620292836
70	0.06168486875
71	0.06131822568
72	0.06095831205
73	0.06063999162
74	0.06028626246
75	0.0599612036
76	0.05962596036
77	0.05931015092
78	0.05901276433
79	0.0587230174
80	0.05841354537
81	0.05808769409
82	0.05779213329
83	0.05749362067
84	0.05728343475
85	0.05699905321
86	0.05673980841
87	0.05644188244
88	0.05616699789
89	0.0558969487
90	0.05566405601
91	0.05544176116
92	0.05513335551
93	0.05492516511
94	0.05468764736
95	0.05448261929
96	0.05423773744
97	0.05403700387
98	0.05376948706
99	0.05357285914
100	0.05334462747
101	0.05316409991
102	0.05291903757
103	0.05271796216
104	0.05249885061
105	0.05226434563
106	0.05203255706
107	0.05184762669
108	0.05164153997
109	0.05146074049
110	0.0512322074
111	0.05104162792
112	0.05077042297
113	0.0506002595
114	0.05042358403
115	0.05023282268
116	0.05004686908
117	0.0498861437
118	0.04970384874
119	0.04951539823
120	0.04935246839
121	0.04919906856
122	0.04904765665
123	0.04890979633
124	0.04874345369
125	0.04854967881
126	0.04836017539
127	0.04818442496
128	0.04804091492
129	0.04785706559
130	0.04769763334
131	0.0474454291
132	0.04727518653
133	0.04714346716
134	0.04696826893
135	0.04679797023
136	0.04665809425
137	0.04652825591
138	0.04634992686
139	0.04621905934
140	0.04609639047
141	0.04597044296
142	0.04585011077
143	0.04570043512
144	0.04557049744
145	0.04541842745
146	0.04526594529
147	0.04513744304
148	0.04502419747
149	0.0448821703
150	0.04475252835
151	0.04457807581
152	0.04445431318
153	0.04429226599
154	0.0442107707
155	0.04409190178
156	0.0439443889
157	0.04383259964
158	0.04371825678
159	0.04356889877
160	0.04346652356
161	0.04334421182
162	0.04323591512
163	0.04309056875
164	0.04300185356
165	0.04290004877
166	0.04277125584
167	0.04265514073
168	0.04250452698
169	0.04238782671
170	0.0422833513
171	0.0421661051
172	0.04207631112
173	0.04199439953
174	0.04190544473
175	0.04178717061
176	0.04165551863
177	0.04156413117
178	0.04142791935
179	0.041346122
180	0.04133191376
181	0.04123314782
182	0.04111013476
183	0.04099385957
184	0.0408751983
185	0.0407652919
186	0.04071955311
187	0.04065001572
188	0.04056121756
189	0.04044311533
190	0.04033101163
191	0.04022274127
192	0.04014046956
193	0.04003729684
194	0.03994580279
195	0.03984092778
196	0.03974630307
197	0.03967962524
198	0.0395891661
199	0.03949105886
200	0.03939844938
201	0.03938397062
202	0.03928258631
203	0.03917442746
204	0.03908245083
205	0.03901088895
206	0.03889062723
207	0.03880586628
208	0.03872686342
209	0.03863918565
210	0.03850908043
211	0.03843340663
212	0.03834633266
213	0.03824417456
214	0.03814611493
215	0.03811295963
216	0.03802375716
217	0.03795181161
218	0.0378655979
219	0.03779701843
220	0.03771022303
221	0.03761558239
222	0.03754761221
223	0.03746745622
224	0.03738642447
225	0.03724436769
226	0.03715874003
227	0.03706941759
