iter	Passed	Remaining
705	1446	602
706	1449	600
707	1451	598
708	1453	596
709	1455	594
710	1457	592
711	1458	590
712	1460	588
713	1462	585
714	1465	584
715	1467	582
716	1469	580
717	1471	578
718	1473	575
719	1475	573
720	1477	571
721	1479	569
722	1481	567
723	1483	565
724	1484	563
725	1486	561
726	1488	558
727	1490	556
728	1492	554
729	1494	552
730	1496	550
731	1498	548
732	1500	546
733	1502	544
734	1504	542
735	1506	540
736	1507	538
737	1509	535
738	1511	533
739	1513	531
740	1515	529
741	1518	527
742	1519	525
743	1522	523
744	1523	521
745	1525	519
746	1527	517
747	1529	515
748	1531	513
749	1533	511
750	1535	509
751	1537	506
752	1539	504
753	1541	502
754	1542	500
755	1545	498
756	1547	496
757	1549	494
758	1550	492
759	1552	490
760	1554	488
761	1556	486
762	1558	484
763	1560	482
764	1562	480
765	1564	478
766	1566	476
767	1568	473
768	1570	471
769	1572	469
770	1574	467
771	1576	465
772	1578	463
773	1580	461
774	1582	459
775	1584	457
776	1586	455
777	1588	453
778	1590	451
779	1592	449
780	1594	446
781	1596	444
782	1598	442
783	1600	440
784	1601	438
785	1603	436
786	1605	434
787	1607	432
788	1609	430
789	1611	428
790	1613	426
791	1617	424
792	1619	422
793	1621	420
794	1623	418
795	1625	416
796	1627	414
797	1629	412
798	1631	410
799	1633	408
800	1635	406
801	1636	404
802	1638	402
803	1640	399
804	1642	397
805	1644	395
806	1646	393
807	1648	391
808	1649	389
809	1651	387
810	1653	385
811	1655	383
812	1658	381
813	1660	379
814	1662	377
815	1664	375
816	1666	373
817	1668	371
818	1670	369
819	1672	367
820	1674	365
821	1676	363
822	1678	361
823	1680	358
824	1682	356
825	1683	354
826	1685	352
827	1687	350
828	1689	348
829	1691	346
830	1693	344
831	1695	342
832	1697	340
833	1699	338
834	1700	336
835	1702	333
836	1704	332
837	1706	329
838	1708	327
839	1710	325
840	1712	323
841	1714	321
842	1716	319
843	1717	317
844	1719	315
845	1721	313
846	1723	311
847	1725	309
848	1728	307
849	1730	305
850	1732	303
851	1734	301
852	1736	299
853	1738	297
854	1740	295
855	1742	293
856	1744	291
857	1746	288
858	1748	286
859	1750	284
860	1751	282
861	1754	280
862	1757	278
863	1759	276
864	1761	274
865	1763	272
866	1765	270
867	1767	268
868	1769	266
869	1771	264
870	1773	262
871	1775	260
872	1776	258
873	1778	256
874	1780	254
875	1783	252
876	1785	250
877	1787	248
878	1788	246
879	1790	244
880	1793	242
881	1794	240
882	1796	238
883	1799	236
884	1801	234
885	1803	231
886	1805	229
887	1807	227
888	1809	225
889	1811	223
890	1813	221
891	1815	219
892	1817	217
893	1819	215
894	1822	213
895	1824	211
896	1826	209
897	1828	207
898	1830	205
899	1832	203
900	1835	201
901	1836	199
902	1839	197
903	1841	195
904	1842	193
905	1845	191
906	1847	189
907	1849	187
908	1850	185
909	1853	183
910	1854	181
911	1856	179
912	1858	177
913	1860	175
914	1862	172
915	1864	170
916	1866	168
917	1868	166
