iter	Passed	Remaining
414	3088	4354
415	3095	4346
416	3103	4338
417	3110	4330
418	3118	4323
419	3125	4316
420	3133	4308
421	3139	4300
422	3146	4292
423	3154	4284
424	3161	4277
425	3169	4270
426	3176	4262
427	3184	4255
428	3191	4247
429	3198	4239
430	3205	4232
431	3213	4224
432	3220	4217
433	3228	4209
434	3235	4202
435	3242	4194
436	3249	4186
437	3257	4179
438	3263	4170
439	3271	4163
440	3278	4155
441	3285	4148
442	3293	4140
443	3300	4132
444	3307	4124
445	3314	4117
446	3322	4110
447	3329	4102
448	3337	4095
449	3344	4088
450	3352	4081
451	3359	4073
452	3367	4066
453	3375	4059
454	3381	4050
455	3388	4042
456	3396	4035
457	3403	4027
458	3410	4019
459	3417	4011
460	3424	4003
461	3432	3996
462	3439	3989
463	3447	3981
464	3453	3973
465	3460	3966
466	3468	3958
467	3476	3951
468	3483	3944
469	3491	3936
470	3498	3929
471	3505	3921
472	3513	3914
473	3520	3906
474	3527	3899
475	3534	3891
476	3541	3883
477	3548	3875
478	3555	3867
479	3562	3859
480	3569	3851
481	3576	3844
482	3584	3836
483	3591	3829
484	3599	3821
485	3606	3814
486	3613	3806
487	3620	3798
488	3627	3790
489	3635	3784
490	3642	3776
491	3650	3768
492	3657	3761
493	3665	3754
494	3672	3747
495	3680	3739
496	3687	3731
497	3694	3724
498	3701	3716
499	3709	3709
500	3716	3701
501	3724	3694
502	3731	3686
503	3738	3679
504	3745	3671
505	3753	3664
506	3760	3656
507	3768	3649
508	3775	3642
509	3783	3634
510	3791	3627
511	3798	3620
512	3805	3612
513	3812	3605
514	3819	3597
515	3827	3590
516	3834	3582
517	3841	3574
518	3849	3567
519	3856	3560
520	3863	3552
521	3870	3544
522	3878	3537
523	3885	3529
524	3892	3521
525	3900	3514
526	3907	3506
527	3914	3499
528	3921	3491
529	3929	3484
530	3937	3477
531	3945	3470
532	3952	3462
533	3959	3455
534	3967	3448
535	3974	3440
536	3981	3432
537	3988	3425
538	3995	3417
539	4002	3409
540	4009	3401
541	4016	3394
542	4024	3386
543	4031	3379
544	4038	3371
545	4046	3364
546	4053	3357
547	4061	3349
548	4068	3342
549	4075	3334
550	4083	3327
551	4090	3319
552	4097	3311
553	4104	3304
554	4111	3296
555	4118	3289
556	4126	3281
557	4133	3273
558	4140	3266
559	4147	3258
560	4154	3251
561	4162	3244
562	4169	3236
563	4176	3228
564	4184	3221
565	4191	3213
566	4198	3206
567	4205	3198
568	4213	3191
569	4222	3185
570	4230	3178
571	4237	3170
572	4244	3163
573	4251	3155
574	4258	3147
575	4265	3140
576	4273	3132
577	4280	3125
578	4288	3117
579	4295	3110
580	4303	3103
581	4310	3095
582	4317	3088
583	4324	3080
584	4331	3072
585	4339	3065
586	4346	3058
587	4353	3050
588	4360	3042
589	4367	3035
590	4374	3027
591	4381	3020
592	4389	3012
593	4396	3005
594	4403	2997
595	4410	2989
596	4418	2982
597	4425	2975
598	4433	2967
599	4440	2960
600	4447	2952
601	4454	2945
602	4462	2937
603	4469	2930
604	4476	2922
605	4483	2915
606	4491	2908
607	4499	2901
608	4506	2893
609	4513	2885
610	4520	2878
611	4528	2870
612	4536	2863
613	4543	2856
614	4550	2848
615	4558	2841
616	4565	2833
617	4572	2826
618	4580	2819
619	4587	2811
620	4594	2804
621	4601	2796
622	4608	2788
623	4616	2781
624	4623	2773
625	4630	2766
626	4637	2758
627	4644	2751
628	4651	2743
629	4658	2735
630	4665	2728
631	4672	2720
632	4680	2713
633	4687	2706
634	4694	2698
635	4701	2691
636	4709	2683
637	4716	2676
638	4724	2669
639	4731	2661
640	4739	2654
641	4746	2646
642	4754	2639
643	4761	2632
644	4768	2624
645	4775	2617
646	4782	2609
647	4790	2602
648	4797	2594
649	4804	2586
650	4811	2579
651	4818	2571
652	4825	2564
653	4832	2556
654	4840	2549
655	4848	2542
656	4855	2534
657	4862	2527
658	4869	2519
659	4876	2512
660	4883	2504
661	4892	2497
662	4899	2490
663	4906	2482
664	4913	2475
665	4920	2467
666	4928	2460
667	4936	2453
668	4943	2445
669	4950	2438
670	4957	2430
