iter	Logloss
178	0.1277275179
179	0.1277039467
180	0.127640667
181	0.1275033039
182	0.1274858403
183	0.1274750762
184	0.1273642266
185	0.1273217285
186	0.1273115004
187	0.1271959692
188	0.1271666164
189	0.127080657
190	0.1269787003
191	0.126682223
192	0.126571317
193	0.1262603396
194	0.1262213915
195	0.1261562496
196	0.1260665135
197	0.1260552764
198	0.1260428302
199	0.1260265541
200	0.125975906
201	0.125816752
202	0.1254313304
203	0.1254187334
204	0.1254041041
205	0.1253726851
206	0.1253517054
207	0.1252310234
208	0.1251557805
209	0.125108491
210	0.1250882285
211	0.1250297552
212	0.1250131415
213	0.1249963313
214	0.1249540102
215	0.1248933953
216	0.1247986085
217	0.1246607532
218	0.1245413687
219	0.1245144034
220	0.1245020902
221	0.1243879767
222	0.1243746001
223	0.1242357812
224	0.1241788469
225	0.1236447957
226	0.1235804598
227	0.1232890597
228	0.1232521763
229	0.1226608703
230	0.1225965435
231	0.1225338512
232	0.1224403774
233	0.1223345103
234	0.1223145612
235	0.1222988462
236	0.1222849016
237	0.1221195517
238	0.1220661303
239	0.1220476907
240	0.1220090042
241	0.1219933981
242	0.121978883
243	0.1219530768
244	0.1219313009
245	0.1217274343
246	0.1216224623
247	0.1216136679
248	0.1215287512
249	0.121438222
250	0.1213637229
251	0.121349749
252	0.1213346858
253	0.121205826
254	0.1211854168
255	0.1210772362
256	0.121064978
257	0.1209731088
258	0.1209499252
259	0.1208824747
260	0.1208576367
261	0.1208453382
262	0.1208309356
263	0.1208217207
264	0.1207441498
265	0.1206929184
266	0.1203910251
267	0.1203153585
268	0.1203040038
269	0.1202761424
270	0.1201531045
271	0.1200883183
272	0.1200615082
273	0.1198600378
274	0.1198466261
275	0.1197240251
276	0.1196771839
277	0.1194120606
278	0.119400418
279	0.1193140474
280	0.1193008269
281	0.1192896353
282	0.1192541532
283	0.1192111494
284	0.1191833722
285	0.1191595474
286	0.1191499032
287	0.119129428
288	0.1191145203
289	0.1190843107
290	0.1190536381
291	0.1189270806
292	0.1189186373
293	0.1188614971
294	0.1188514992
295	0.1188374862
296	0.1188104248
297	0.1186585765
298	0.1185414164
299	0.1185293602
300	0.1185181197
301	0.1184901444
302	0.1184209131
303	0.1183539139
304	0.1183345338
305	0.1182859138
306	0.1182707787
307	0.1182579226
308	0.1182494644
309	0.1182391057
310	0.1180922967
311	0.1180844307
312	0.1178322012
313	0.1178080868
314	0.1177984634
315	0.1177718914
316	0.1177609587
317	0.1177474986
318	0.1177325782
319	0.1177186235
320	0.1177060872
321	0.1176925731
322	0.1176377468
323	0.1175508429
324	0.1173171592
325	0.1173080177
326	0.1172998001
327	0.117277935
328	0.1172708097
329	0.1172631467
330	0.1172492084
331	0.1172400119
332	0.1172305313
333	0.117125871
334	0.1170765656
335	0.117064656
336	0.1170554599
337	0.1170392566
338	0.1170164988
339	0.1170070982
340	0.1169656697
341	0.1166763034
342	0.1166636755
343	0.1166519429
344	0.1166419664
345	0.1166062368
346	0.1164560392
347	0.1164467693
348	0.1164349933
349	0.1164217728
350	0.116326169
351	0.1163164514
352	0.1162139406
353	0.1162042497
354	0.116191889
355	0.1161813293
356	0.1159509082
357	0.115942308
358	0.1159333088
359	0.1159198949
360	0.1158941223
361	0.1158882714
362	0.1156714109
363	0.1156265673
364	0.1156140348
365	0.1156034242
366	0.1155935663
367	0.1155819202
368	0.1155716153
369	0.1155606828
370	0.1155487783
371	0.1155380343
372	0.1155289034
373	0.1155163701
374	0.1155086741
375	0.1154456027
376	0.1154359988
377	0.1154243137
378	0.1154146231
379	0.1154051485
380	0.1153954047
381	0.1153867506
382	0.1153369726
383	0.1153262926
384	0.115314694
385	0.1153042497
386	0.1152937504
387	0.1152846864
388	0.115275609
389	0.1152669001
390	0.1152560168
391	0.1152466789
392	0.1152361404
393	0.1152275886
394	0.1151983243
395	0.1151880215
396	0.1151794051
397	0.1151697383
398	0.1151595062
399	0.1151512403
400	0.1151418091
401	0.1151317655
402	0.1151214628
403	0.1151139869
404	0.1151038099
405	0.115094465
406	0.1150865484
407	0.1147356043
408	0.1147260395
409	0.1147155481
410	0.1145169689
411	0.1145092339
412	0.114499198
413	0.1144917374
414	0.114483005
415	0.1144725843
416	0.1144632238
417	0.1144527403
418	0.1144431678
419	0.1144340986
420	0.1144251936
421	0.1144159665
422	0.114406928
423	0.1143982821
424	0.1143826576
425	0.1143738705
426	0.1143648162
427	0.1143559584
428	0.1143473832
429	0.1143388159
430	0.1140946215
431	0.1140861881
432	0.114078241
433	0.1140701918
434	0.1140618285
435	0.1140546733
436	0.1140462786
437	0.1140380882
438	0.1140297249
439	0.114020435
440	0.114012386
441	0.1140041249
442	0.1139960366
443	0.1139883015
444	0.113980174
445	0.1139711362
446	0.113962404
447	0.113954669
448	0.1137115896
449	0.1137037838
450	0.1136962922
451	0.1136885807
452	0.1136808141
453	0.113136402
454	0.1131286822
455	0.1131210331
456	0.113113596
457	0.1131063002
458	0.1125966256
459	0.1125893372
460	0.1125817742
461	0.1125743917
462	0.1125662476
463	0.1125591007
464	0.1125518754
465	0.1125446586
466	0.1124410684
467	0.1124341258
468	0.1124272147
469	0.1121978835
470	0.1121907838
471	0.1121838647
472	0.1121769535
473	0.1121701681
474	0.1121634454
475	0.1121566286
476	0.1121499537
477	0.1119746993
478	0.1119680552
479	0.1119607673
480	0.1119541861
481	0.1119476049
482	0.1116153176
483	0.1114496761
484	0.1114432675
485	0.1114367804
486	0.1114303089
487	0.1114238533
488	0.1114175546
489	0.1114113267
490	0.1112095489
491	0.1112031403
492	0.1111969202
493	0.1111906686
494	0.1111844092
495	0.1111783305
496	0.1108652582
497	0.1108590301
498	0.110853046
499	0.1107685703
500	0.1107625385
501	0.1104674555
502	0.1103154063
503	0.1103093508
504	0.1103034052
505	0.1102973976
506	0.110291397
507	0.110110154
508	0.1101042555
509	0.1100983257
510	0.1100924431
511	0.1100866076
512	0.1100808592
513	0.1096067014
514	0.109371441
515	0.1093656208
516	0.1093598635
517	0.1093540984
518	0.1093484674
519	0.1093428516
520	0.1093372358
521	0.1093317379
522	0.1091510798
523	0.1091455975
524	0.108954089
525	0.1089486303
526	0.1089431715
527	0.1089377756
528	0.1089324269
529	0.1088317024
530	0.108826385
531	0.1086517644
532	0.108373614
533	0.108368312
534	0.1083630024
535	0.1083578262
536	0.108227945
537	0.1082227218
538	0.1082174829
539	0.1082122989
540	0.1082070837
541	0.1079351044
542	0.1078588243
543	0.1076982111
544	0.1074776242
545	0.1071430408
546	0.1071378172
547	0.1071326721
548	0.1071276055
549	0.1067922204
550	0.1067870437
551	0.1067819933
552	0.1066691867
553	0.1066641514
554	0.1065704827
555	0.1065654632
556	0.1065606329
557	0.1065555584
558	0.1065507196
559	0.1065458651
560	0.1065410342
561	0.1064259459
562	0.1064211701
563	0.1064163629
564	0.1064115558
565	0.1060981162
566	0.1059440338
567	0.1058325483
568	0.1058278038
569	0.1058230829
570	0.1058183855
571	0.1058137667
572	0.1055648788
573	0.1052772067
574	0.1050978754
575	0.1050931698
576	0.1050885742
577	0.1050840022
578	0.1050793596
579	0.1050748112
580	0.1050703101
581	0.1049243779
582	0.1049197826
583	0.1048419829
584	0.104837474
585	0.1048330358
586	0.1048285584
587	0.1048241753
588	0.1047213747
589	0.1047169837
590	0.1045269516
591	0.1042729288
592	0.1042685062
593	0.1042640836
594	0.1042597788
595	0.1042554584
596	0.1041175025
597	0.1041132921
598	0.1038434423
599	0.1037382264
600	0.1037340158
601	0.1036492416
602	0.1030824592
603	0.1030781465
604	0.1030739046
605	0.1030697569
606	0.1027925903
607	0.1027883325
608	0.1026428094
609	0.1026386379
610	0.1026345686
611	0.1025342069
612	0.1025300592
613	0.1025259978
614	0.1025219993
615	0.1025169493
616	0.1025129823
617	0.1023446735
618	0.1023406672
619	0.1023367396
620	0.1023328441
621	0.1022025678
622	0.1019501702
623	0.1014245203
624	0.1014205295
625	0.1014166881
626	0.1014123519
627	0.1011576363
628	0.1010712022
629	0.1009760614
630	0.1007144647
631	0.1007105521
632	0.1005866438
633	0.1005263576
634	0.1000618832
635	0.1000579074
636	0.09994020899
637	0.09945944181
638	0.09945544986
639	0.09924023012
640	0.09923621465
641	0.09878725955
642	0.09862598824
643	0.09851377055
644	0.09850973107
645	0.09830606805
646	0.09786510719
647	0.09786102058
648	0.09785694981
649	0.09785302039
650	0.09784865192
651	0.09776651901
652	0.09746757018
653	0.09705796521
654	0.09705390255
655	0.09694742407
656	0.09665804063
657	0.09621096487
658	0.09607075922
659	0.09569088717
660	0.09550446021
661	0.09509294937
662	0.09508862616
663	0.09498672583
664	0.09482691127
665	0.09482267469
666	0.09481858021
667	0.09481455583
668	0.09460915153
669	0.09430069426
670	0.09394771165
671	0.09379986665
672	0.09379560608
673	0.09379151912
674	0.09359777352
675	0.09353141569
676	0.09320209664
677	0.09319785172
678	0.09291209521
679	0.09277978024
680	0.09268098454
681	0.09246137507
682	0.09215408547
683	0.0920609309
684	0.09205663855
685	0.09192023039
686	0.09178948367
687	0.09166496353
688	0.09133974979
689	0.09133550479
690	0.09133132271
691	0.09132714146
692	0.09119116615
693	0.09118720491
694	0.0911005683
695	0.0910966308
696	0.09109240209
697	0.0908691517
698	0.09059647063
699	0.09008191986
700	0.08990643619
701	0.08981673155
702	0.08963588642
703	0.08949638932
704	0.08937748905
705	0.0891058201
706	0.08863520529
707	0.08855338774
708	0.08811534962
709	0.08795675227
710	0.08787781778
711	0.08747007846
712	0.08728509937
713	0.08715625915
714	0.08709863348
715	0.08702290195
716	0.08673591409
717	0.08666326829
718	0.08665873917
719	0.08665432013
720	0.08659423468
721	0.08658988659
722	0.08646361686
723	0.08645941824
724	0.08645523533
725	0.08645080198
726	0.08637316845
727	0.08636922153
728	0.08619405084
729	0.08619007331
730	0.08612515135
731	0.08612094548
732	0.08611714878
733	0.08595135213
734	0.08587019486
735	0.08586638185
736	0.08586275746
737	0.08585874909
738	0.08575337648
739	0.08567834981
740	0.08567473356
741	0.08550840609
742	0.08550489195
743	0.0855010873
744	0.08544810192
745	0.08544465936
746	0.08544132612
747	0.08543768681
748	0.0853691307
749	0.08524610199
750	0.08524283181
751	0.08523959313
752	0.08523613537
753	0.08523302254
754	0.08522993334
755	0.08514088069
756	0.08513792518
757	0.08513455342
758	0.08507436842
759	0.08486368665
760	0.08480622551
761	0.08480324641
762	0.08480031449
763	0.08479710067
764	0.08459956127
765	0.084482023
766	0.0844790989
767	0.08447625338
768	0.08447340798
769	0.08447030351
770	0.0843591477
771	0.08432795738
772	0.08432516705
773	0.08432248686
774	0.0842051514
775	0.08420243256
776	0.08419971315
777	0.08393085638
778	0.08382462398
779	0.08364338688
780	0.08352916887
781	0.0835263703
782	0.08345311147
783	0.08345036026
784	0.08341911305
785	0.08341641692
786	0.08341339103
787	0.08335664578
788	0.08335405972
789	0.08316916059
790	0.08295246165
791	0.08282403293
792	0.08250401379
793	0.08240846659
794	0.08233824736
795	0.0822858852
796	0.08223130597
797	0.08222860183
798	0.08210504971
799	0.08210238481
800	0.08187333058
801	0.08187066564
802	0.08186775724
803	0.08169097386
804	0.08163853032
805	0.08158990995
806	0.08156006062
807	0.0815574829
808	0.08141310525
809	0.08141048759
810	0.08140800351
811	0.08140524467
812	0.08131484868
813	0.08131237255
814	0.08130992788
815	0.08122839153
816	0.08122595487
817	0.08110952426
818	0.08102773158
819	0.08102535851
820	0.08102270206
821	0.08102037548
822	0.08101807253
823	0.08101551835
824	0.08097663602
825	0.0809744039
826	0.08097214038
827	0.08096992468
828	0.08089219618
829	0.08085357182
830	0.08076915055
831	0.08076691071
832	0.08076474952
833	0.08076233699
834	0.08076023865
835	0.08075817964
836	0.08075579154
837	0.08075373262
838	0.0806477381
839	0.08056399907
840	0.08056190085
841	0.08055988125
842	0.08045033531
843	0.08044829212
844	0.0804460605
845	0.08044407237
846	0.08034578149
847	0.08028953367
848	0.08028752195
849	0.08028554172
850	0.08028338865
851	0.08015879464
852	0.08007912409
853	0.07988914071
854	0.07960591246
855	0.0794811295
856	0.07944489954
857	0.07940996595
858	0.0792585027
859	0.07913952866
860	0.07893031575
861	0.07888173029
862	0.07887975726
863	0.07879615378
864	0.0786881704
865	0.07862223058
866	0.07857369884
867	0.07843095993
868	0.07816797128
869	0.07812548472
870	0.07799760396
871	0.07788186431
872	0.07784831159
873	0.07784633899
874	0.07774844002
875	0.07770223345
876	0.0776393083
877	0.07758254674
878	0.07758055803
879	0.07749607364
880	0.07739899702
881	0.07736685795
882	0.07736496359
883	0.07736303065
884	0.07736099494
885	0.07735910068
886	0.07735727722
887	0.0772769737
888	0.07714340021
889	0.07710768947
890	0.07706883587
891	0.07706672169
892	0.07706496091
893	0.07697239803
894	0.07694595494
895	0.07694416286
896	0.07681247019
897	0.07681069382
898	0.07680887036
899	0.07680696832
900	0.07671502093
901	0.07671326044
902	0.07671134349
903	0.07661388067
904	0.07654187301
905	0.07651649782
906	0.07651479229
907	0.07651308747
908	0.07647623565
909	0.07647458511
910	0.07635848954
911	0.07635683903
912	0.07635498438
913	0.07627763024
914	0.07616940644
915	0.07612667865
916	0.07612502036
917	0.07612335435
918	0.07600256835
919	0.07600093429
920	0.07597662723
921	0.07597483552
922	0.07588748244
923	0.07588591856
924	0.07588419036
925	0.07578139229
926	0.07569799922
927	0.07561705457
928	0.07561548288
929	0.07561397403
930	0.07556067541
931	0.07554309394
932	0.0754655085
933	0.0754639997
934	0.07538618529
935	0.07528701111
936	0.07528556504
937	0.07528407193
938	0.0752825945
939	0.07528112563
940	0.07518610087
941	0.0751218546
942	0.07512043215
943	0.07503836456
944	0.07503690293
945	0.07497218066
946	0.07489842496
947	0.07489702613
948	0.0748956981
949	0.07489404803
950	0.07480213454
951	0.07478507854
952	0.07470642364
953	0.07465421536
954	0.07462179283
955	0.07462018982
956	0.07450417791
957	0.07445789816
958	0.07445635002
959	0.07440462588
960	0.07438267479
961	0.07432065473
962	0.07431925583
963	0.07418644252
964	0.07415434449
965	0.07415296137
966	0.07412376065
967	0.07399901186
968	0.07399740087
969	0.0739117282
970	0.07378010418
971	0.07357962767
972	0.07354909948
973	0.07354769228
974	0.0735099493
975	0.0734417279
976	0.07332586267
977	0.07332428266
978	0.07321524026
979	0.07296719102
980	0.07289283085
981	0.07283369018
982	0.07279632437
983	0.07279476752
984	0.0727405792
985	0.07263885309
986	0.07263750834
987	0.07263610864
988	0.07253686071
989	0.07252151536
990	0.07228429232
991	0.07226911499
992	0.07222514209
993	0.07217204903
994	0.07209991945
995	0.07209836248
996	0.07207033085
997	0.0720688446
998	0.07196633469
999	0.07187358609
