iter	Logloss
0	0.6923362526
1	0.6916446672
2	0.6908536849
3	0.6901683596
4	0.6896134329
5	0.6889987638
6	0.6884151246
7	0.6878821349
8	0.6873781845
9	0.6867876484
10	0.6863020795
11	0.6857454635
12	0.685256191
13	0.6847244428
14	0.6842557857
15	0.683697523
16	0.6833418228
17	0.682918197
18	0.682493577
19	0.6820823023
20	0.6817551621
21	0.6812780766
22	0.6808344974
23	0.680248059
24	0.6798740366
25	0.6794623082
26	0.6791050332
27	0.678750262
28	0.6784330907
29	0.6780872708
30	0.6777068614
31	0.6774332594
32	0.6773727158
33	0.6769221744
34	0.6766039218
35	0.6762463415
36	0.675954363
37	0.6756486101
38	0.6752703379
39	0.6748428959
40	0.6745019166
41	0.6741652912
42	0.6738447701
43	0.6734624071
44	0.6730220411
45	0.6726601585
46	0.6723083849
47	0.6719516504
48	0.671763465
49	0.6714261768
50	0.6709802587
51	0.6706407619
52	0.6703327279
53	0.6700830219
54	0.6697140278
55	0.6693818028
56	0.6689561551
57	0.6687139404
58	0.6685414149
59	0.6682674239
60	0.6678165947
61	0.6675398618
62	0.6674230082
63	0.6671890383
64	0.6669590587
65	0.6668533453
66	0.666635111
67	0.6663195458
68	0.6660986031
69	0.6658653579
70	0.665595807
71	0.6653064064
72	0.6650920867
73	0.6648524193
74	0.6647317684
75	0.6644561246
76	0.6642485757
77	0.663865373
78	0.6637057016
79	0.6634365613
80	0.6632586569
81	0.6631279438
82	0.6629481685
83	0.6626750338
84	0.6623853998
85	0.6621857671
86	0.6619158718
87	0.6617288691
88	0.6615042028
89	0.6613653785
90	0.6610596815
91	0.6609079808
92	0.6607065292
93	0.660515963
94	0.6602714361
95	0.6600675046
96	0.6599575433
97	0.659644175
98	0.6595203698
99	0.6593213145
100	0.6590617398
101	0.6588576409
102	0.6585384825
103	0.6583398061
104	0.6580746872
105	0.6578570997
106	0.6577507972
107	0.6575011276
108	0.6571628664
109	0.6569987299
110	0.6567669272
111	0.656508396
112	0.6564385605
113	0.6562912343
114	0.6560638447
115	0.6557887084
116	0.6555594731
117	0.6554676675
118	0.6552698468
119	0.6551260718
120	0.654969722
121	0.6546559406
122	0.6544699508
123	0.6543415797
124	0.6541134596
125	0.6538831342
126	0.6536916757
127	0.6535418433
128	0.653369514
129	0.6531823382
130	0.6530411187
131	0.6528487114
132	0.6527408062
133	0.6525806529
134	0.6524611596
135	0.6522303276
136	0.6520129096
137	0.6518050346
138	0.6514609791
139	0.6512798868
140	0.6511469209
141	0.6509547077
142	0.6508104141
143	0.6506256217
144	0.6505657382
145	0.6504974534
146	0.6503069336
147	0.6500701235
148	0.6498488614
149	0.649717852
150	0.6494848541
151	0.6493710946
152	0.6491533076
153	0.6490121173
154	0.6488860174
155	0.6487244055
156	0.6485883599
157	0.6484587894
158	0.6483064882
159	0.6481556528
160	0.647955217
161	0.647850929
162	0.6475550007
163	0.647439364
164	0.6472966394
165	0.6471510135
166	0.6470043161
167	0.6468297796
168	0.6466840756
169	0.6465659882
170	0.6464011804
171	0.6463001853
172	0.6461862418
173	0.646071598
174	0.6456798256
175	0.6455644526
176	0.645448837
177	0.6451997255
178	0.6450902824
179	0.6449522626
180	0.6448174084
181	0.6446691956
182	0.644428166
183	0.6443638789
184	0.6442300629
185	0.6440744181
186	0.6440065125
187	0.6438551039
188	0.6436781954
189	0.6435423922
190	0.6433789078
191	0.6430700656
192	0.6427965428
193	0.6426549998
194	0.6425027729
195	0.6422811235
196	0.6421527551
197	0.6419526119
198	0.6417259641
199	0.6416190165
200	0.641439819
201	0.6412553296
202	0.6411131698
203	0.6408692403
204	0.6407716788
205	0.640627406
206	0.6404451587
207	0.6404089653
208	0.6402139764
209	0.640070987
210	0.6399746991
211	0.6398006735
212	0.6396289332
213	0.6394794428
214	0.6394175802
215	0.6393343394
216	0.6392044445
217	0.6390676083
218	0.6388954634
219	0.6387370694
220	0.638583862
221	0.6383575661
222	0.6382254475
223	0.6380465342
224	0.6378442806
225	0.6376381098
226	0.6374801493
227	0.6373454132
228	0.6372514414
229	0.6371261027
230	0.636918399
231	0.6367548354
232	0.6365526179
233	0.6364769828
234	0.6363312787
235	0.636207418
236	0.6360110513
237	0.635916359
238	0.6356862241
239	0.6355959243
240	0.6354562122
241	0.6353227757
242	0.6351462626
243	0.635039826
244	0.6348654773
245	0.6346945618
246	0.6345781809
247	0.6344330237
248	0.6342697756
249	0.6341275227
250	0.6339176666
251	0.633762596
252	0.6336811184
253	0.633676233
254	0.6335212206
255	0.6333943313
256	0.6332828061
257	0.6331056204
258	0.6329146427
259	0.6328218523
260	0.6327537726
261	0.6325414746
262	0.6323826862
263	0.6323085161
264	0.6322353234
265	0.6321306502
266	0.6320359087
267	0.6319339807
268	0.6317788276
269	0.6316038014
270	0.6315268977
271	0.6313355947
272	0.6312317457
273	0.6310465862
274	0.6308780545
275	0.6307644938
276	0.630506172
277	0.6303418417
278	0.6302869391
279	0.6301709306
280	0.6300275939
281	0.6296932865
282	0.6295851176
283	0.6293996556
284	0.6292097669
285	0.6289653259
286	0.628915197
287	0.6287357368
288	0.6286515459
289	0.6284575425
290	0.6283935466
291	0.6282521545
292	0.6280435848
293	0.6278451623
294	0.6276698062
295	0.6275208954
296	0.6273723071
297	0.6272145378
298	0.6271561273
299	0.6270040967
300	0.6268141814
301	0.6266744194
302	0.6265042599
303	0.6264183249
304	0.6262246012
305	0.6260763202
306	0.6259571803
307	0.6257984821
308	0.625624174
309	0.6254302689
310	0.6253758816
311	0.6252674398
312	0.6250741021
313	0.6249639298
314	0.6247657319
315	0.6246482496
316	0.6243934148
317	0.6242369168
318	0.6240930899
319	0.6240059841
320	0.6238482635
321	0.6237976949
322	0.6236736605
323	0.6235750242
324	0.6234440112
325	0.623306656
326	0.6231583887
327	0.6230397333
328	0.6227860665
329	0.6226350108
330	0.6225073194
331	0.6223026752
332	0.6221702284
333	0.6221139433
334	0.6219521288
335	0.6218274784
336	0.6217118962
337	0.6215916272
338	0.6215162683
339	0.6213910426
340	0.6212377753
341	0.6211759955
342	0.621034709
343	0.620918632
344	0.6207248015
345	0.6206549399
346	0.6205152292
347	0.6203655545
348	0.6203220739
349	0.620196809
350	0.6200144401
351	0.6198672815
352	0.6198127032
353	0.619687712
